Date;Price;Operator;Status;Count
01.01.2020;\N;Salt;Error;213
01.01.2020;\N;Sunrise;Error;184
01.01.2020;\N;Swisscom;Error;390
01.01.2020;\N;Twint;Error;485
01.01.2020;0.00;Sunrise;OK;1
01.01.2020;0.00;Swisscom;OK;1
01.01.2020;0.00;Twint;OK;3
01.01.2020;0.80;Twint;OK;2
01.01.2020;1.00;Salt;OK;3
01.01.2020;1.00;Sunrise;OK;2
01.01.2020;1.00;Twint;OK;1
01.01.2020;1.20;Twint;OK;1
01.01.2020;1.40;Twint;OK;1
01.01.2020;1.50;Twint;OK;1
01.01.2020;1.60;Twint;OK;5
01.01.2020;1.70;Twint;OK;1
01.01.2020;1.80;Salt;OK;13
01.01.2020;1.80;Sunrise;OK;7
01.01.2020;1.80;Swisscom;OK;20
01.01.2020;1.80;Twint;OK;29
01.01.2020;1.90;Twint;OK;1
01.01.2020;2.00;Salt;Error;1
01.01.2020;2.00;Salt;OK;134
01.01.2020;2.00;Sunrise;OK;122
01.01.2020;2.00;Swisscom;Error;1
01.01.2020;2.00;Swisscom;OK;254
01.01.2020;2.00;Twint;OK;159
01.01.2020;2.20;Salt;OK;6
01.01.2020;2.20;Sunrise;OK;1
01.01.2020;2.20;Swisscom;OK;8
01.01.2020;2.20;Twint;OK;7
01.01.2020;2.40;Salt;OK;4
01.01.2020;2.40;Swisscom;OK;1
01.01.2020;2.40;Twint;OK;3
01.01.2020;2.50;Salt;Error;1
01.01.2020;2.50;Salt;OK;182
01.01.2020;2.50;Sunrise;OK;166
01.01.2020;2.50;Swisscom;OK;302
01.01.2020;2.50;Twint;Error;1
01.01.2020;2.50;Twint;OK;242
01.01.2020;2.60;Salt;OK;2
01.01.2020;2.60;Sunrise;OK;11
01.01.2020;2.60;Swisscom;OK;12
01.01.2020;2.60;Twint;OK;19
01.01.2020;2.70;Twint;OK;2
01.01.2020;2.80;Salt;OK;3
01.01.2020;2.80;Sunrise;OK;1
01.01.2020;2.80;Swisscom;OK;8
01.01.2020;2.80;Twint;OK;6
01.01.2020;2.90;Salt;Error;1
01.01.2020;2.90;Salt;OK;3
01.01.2020;2.90;Sunrise;OK;3
01.01.2020;2.90;Swisscom;OK;11
01.01.2020;2.90;Twint;OK;17
01.01.2020;3.00;Salt;OK;125
01.01.2020;3.00;Sunrise;Error;1
01.01.2020;3.00;Sunrise;OK;151
01.01.2020;3.00;Swisscom;OK;276
01.01.2020;3.00;Twint;OK;145
01.01.2020;3.05;Salt;OK;1
01.01.2020;3.10;Swisscom;OK;1
01.01.2020;3.10;Twint;OK;1
01.01.2020;3.20;Salt;OK;1
01.01.2020;3.20;Sunrise;OK;4
01.01.2020;3.20;Swisscom;OK;5
01.01.2020;3.20;Twint;OK;8
01.01.2020;3.50;Salt;OK;365
01.01.2020;3.50;Sunrise;Error;1
01.01.2020;3.50;Sunrise;OK;460
01.01.2020;3.50;Swisscom;OK;875
01.01.2020;3.50;Twint;OK;465
01.01.2020;3.60;Salt;OK;11
01.01.2020;3.60;Sunrise;OK;15
01.01.2020;3.60;Swisscom;OK;46
01.01.2020;3.60;Twint;OK;21
01.01.2020;3.90;Salt;OK;6
01.01.2020;3.90;Sunrise;OK;4
01.01.2020;3.90;Swisscom;OK;14
01.01.2020;3.90;Twint;OK;6
01.01.2020;4.00;Salt;OK;70
01.01.2020;4.00;Sunrise;OK;119
01.01.2020;4.00;Swisscom;OK;202
01.01.2020;4.00;Twint;OK;82
01.01.2020;4.20;Salt;OK;4
01.01.2020;4.20;Sunrise;OK;7
01.01.2020;4.20;Swisscom;OK;6
01.01.2020;4.20;Twint;OK;3
01.01.2020;4.40;Twint;OK;1
01.01.2020;4.50;Salt;OK;41
01.01.2020;4.50;Sunrise;OK;30
01.01.2020;4.50;Swisscom;OK;87
01.01.2020;4.50;Twint;OK;19
01.01.2020;4.70;Twint;OK;1
01.01.2020;4.90;Twint;OK;1
01.01.2020;5.00;Salt;OK;9
01.01.2020;5.00;Sunrise;OK;10
01.01.2020;5.00;Swisscom;OK;22
01.01.2020;5.00;Twint;OK;10
01.01.2020;5.10;Twint;OK;1
01.01.2020;5.40;Swisscom;OK;1
01.01.2020;5.40;Twint;OK;1
01.01.2020;5.50;Swisscom;OK;1
01.01.2020;5.50;Twint;OK;1
01.01.2020;6.00;Salt;OK;10
01.01.2020;6.00;Sunrise;OK;25
01.01.2020;6.00;Swisscom;OK;48
01.01.2020;6.00;Twint;OK;37
01.01.2020;6.50;Sunrise;OK;1
01.01.2020;6.50;Swisscom;OK;3
01.01.2020;6.90;Sunrise;OK;4
01.01.2020;6.90;Twint;OK;2
01.01.2020;7.00;Swisscom;OK;6
01.01.2020;7.00;Twint;OK;1
01.01.2020;7.60;Twint;OK;1
01.01.2020;8.40;Twint;OK;1
01.01.2020;8.90;Twint;OK;1
01.01.2020;9.00;Salt;OK;1
01.01.2020;9.00;Sunrise;OK;2
01.01.2020;9.00;Swisscom;OK;1
01.01.2020;9.50;Swisscom;OK;1
01.01.2020;10.50;Swisscom;OK;1
01.01.2020;18.00;Salt;OK;5
01.01.2020;18.00;Sunrise;OK;5
01.01.2020;18.00;Swisscom;OK;24
01.01.2020;18.00;Twint;OK;10
01.01.2020;19.00;Salt;OK;29
01.01.2020;19.00;Sunrise;OK;39
01.01.2020;19.00;Swisscom;OK;30
01.01.2020;19.00;Twint;OK;2
01.02.2020;\N;Salt;Error;189
01.02.2020;\N;Sunrise;Error;210
01.02.2020;\N;Swisscom;Error;422
01.02.2020;\N;Twint;Error;531
01.02.2020;0.00;Salt;OK;1
01.02.2020;0.00;Sunrise;OK;1
01.02.2020;0.00;Swisscom;OK;1
01.02.2020;0.00;Twint;OK;3
01.02.2020;0.80;Twint;OK;5
01.02.2020;0.90;Twint;OK;1
01.02.2020;1.00;Swisscom;OK;2
01.02.2020;1.00;Twint;OK;5
01.02.2020;1.10;Sunrise;OK;1
01.02.2020;1.10;Twint;OK;4
01.02.2020;1.20;Twint;OK;4
01.02.2020;1.30;Twint;OK;5
01.02.2020;1.40;Twint;OK;9
01.02.2020;1.50;Twint;OK;13
01.02.2020;1.60;Swisscom;OK;1
01.02.2020;1.60;Twint;OK;17
01.02.2020;1.70;Salt;OK;1
01.02.2020;1.70;Sunrise;OK;1
01.02.2020;1.70;Twint;OK;1
01.02.2020;1.80;Salt;OK;10
01.02.2020;1.80;Sunrise;OK;14
01.02.2020;1.80;Swisscom;OK;22
01.02.2020;1.80;Twint;OK;76
01.02.2020;1.90;Swisscom;OK;1
01.02.2020;1.90;Twint;OK;3
01.02.2020;2.00;Salt;OK;135
01.02.2020;2.00;Sunrise;OK;130
01.02.2020;2.00;Swisscom;OK;332
01.02.2020;2.00;Twint;OK;196
01.02.2020;2.20;Salt;OK;1
01.02.2020;2.20;Sunrise;OK;6
01.02.2020;2.20;Swisscom;OK;6
01.02.2020;2.20;Twint;OK;20
01.02.2020;2.30;Sunrise;OK;2
01.02.2020;2.30;Swisscom;OK;1
01.02.2020;2.30;Twint;OK;1
01.02.2020;2.40;Twint;OK;15
01.02.2020;2.50;Salt;OK;156
01.02.2020;2.50;Sunrise;OK;159
01.02.2020;2.50;Swisscom;OK;371
01.02.2020;2.50;Twint;OK;263
01.02.2020;2.60;Salt;OK;2
01.02.2020;2.60;Sunrise;OK;15
01.02.2020;2.60;Swisscom;OK;17
01.02.2020;2.60;Twint;OK;20
01.02.2020;2.70;Twint;OK;6
01.02.2020;2.80;Salt;OK;2
01.02.2020;2.80;Sunrise;OK;4
01.02.2020;2.80;Swisscom;OK;5
01.02.2020;2.80;Twint;OK;11
01.02.2020;2.90;Salt;OK;3
01.02.2020;2.90;Sunrise;OK;8
01.02.2020;2.90;Swisscom;OK;11
01.02.2020;2.90;Twint;OK;17
01.02.2020;3.00;Salt;OK;147
01.02.2020;3.00;Sunrise;OK;182
01.02.2020;3.00;Swisscom;Error;1
01.02.2020;3.00;Swisscom;OK;386
01.02.2020;3.00;Twint;OK;175
01.02.2020;3.05;Swisscom;OK;1
01.02.2020;3.10;Swisscom;OK;1
01.02.2020;3.10;Twint;OK;6
01.02.2020;3.20;Salt;OK;2
01.02.2020;3.20;Sunrise;OK;4
01.02.2020;3.20;Swisscom;OK;9
01.02.2020;3.20;Twint;OK;6
01.02.2020;3.30;Twint;OK;2
01.02.2020;3.40;Twint;OK;4
01.02.2020;3.50;Salt;OK;459
01.02.2020;3.50;Sunrise;OK;471
01.02.2020;3.50;Swisscom;Error;2
01.02.2020;3.50;Swisscom;OK;958
01.02.2020;3.50;Twint;OK;477
01.02.2020;3.60;Salt;OK;19
01.02.2020;3.60;Sunrise;OK;31
01.02.2020;3.60;Swisscom;OK;59
01.02.2020;3.60;Twint;OK;29
01.02.2020;3.70;Twint;OK;4
01.02.2020;3.80;Twint;OK;5
01.02.2020;3.90;Salt;OK;5
01.02.2020;3.90;Sunrise;OK;8
01.02.2020;3.90;Swisscom;OK;16
01.02.2020;3.90;Twint;OK;13
01.02.2020;4.00;Salt;OK;78
01.02.2020;4.00;Sunrise;OK;92
01.02.2020;4.00;Swisscom;OK;199
01.02.2020;4.00;Twint;OK;78
01.02.2020;4.10;Twint;OK;1
01.02.2020;4.20;Salt;OK;3
01.02.2020;4.20;Sunrise;OK;5
01.02.2020;4.20;Swisscom;OK;9
01.02.2020;4.20;Twint;OK;2
01.02.2020;4.40;Twint;OK;1
01.02.2020;4.50;Salt;OK;62
01.02.2020;4.50;Sunrise;OK;51
01.02.2020;4.50;Swisscom;OK;116
01.02.2020;4.50;Twint;OK;31
01.02.2020;5.00;Salt;OK;4
01.02.2020;5.00;Sunrise;OK;3
01.02.2020;5.00;Swisscom;OK;14
01.02.2020;5.00;Twint;OK;2
01.02.2020;6.00;Salt;OK;42
01.02.2020;6.00;Sunrise;OK;26
01.02.2020;6.00;Swisscom;OK;80
01.02.2020;6.00;Twint;OK;29
01.02.2020;6.10;Twint;OK;1
01.02.2020;6.20;Twint;OK;1
01.02.2020;6.50;Salt;OK;1
01.02.2020;6.50;Sunrise;Error;1
01.02.2020;6.50;Swisscom;OK;5
01.02.2020;6.50;Twint;OK;5
01.02.2020;6.90;Salt;OK;3
01.02.2020;6.90;Swisscom;OK;1
01.02.2020;7.00;Sunrise;OK;1
01.02.2020;7.50;Swisscom;OK;2
01.02.2020;7.50;Twint;OK;1
01.02.2020;8.50;Salt;OK;1
01.02.2020;9.00;Sunrise;OK;2
01.02.2020;9.30;Twint;OK;1
01.02.2020;9.50;Sunrise;OK;1
01.02.2020;10.20;Twint;OK;1
01.02.2020;10.30;Twint;OK;1
01.02.2020;10.50;Sunrise;OK;1
01.02.2020;14.70;Twint;OK;1
01.02.2020;18.00;Salt;OK;4
01.02.2020;18.00;Sunrise;OK;3
01.02.2020;18.00;Swisscom;OK;13
01.02.2020;18.00;Twint;OK;9
01.02.2020;19.00;Salt;OK;28
01.02.2020;19.00;Sunrise;OK;54
01.02.2020;19.00;Swisscom;OK;89
01.02.2020;19.00;Twint;OK;3
01.02.2020;20.00;Twint;OK;1
01.03.2020;\N;Salt;Error;185
01.03.2020;\N;Sunrise;Error;202
01.03.2020;\N;Swisscom;Error;391
01.03.2020;\N;Twint;Error;620
01.03.2020;0.00;Twint;OK;5
01.03.2020;0.60;Swisscom;OK;2
01.03.2020;0.70;Twint;OK;1
01.03.2020;0.80;Twint;OK;1
01.03.2020;0.90;Swisscom;OK;1
01.03.2020;1.00;Sunrise;OK;1
01.03.2020;1.00;Swisscom;OK;2
01.03.2020;1.00;Twint;OK;1
01.03.2020;1.10;Twint;OK;3
01.03.2020;1.30;Twint;OK;5
01.03.2020;1.40;Twint;OK;1
01.03.2020;1.50;Sunrise;OK;1
01.03.2020;1.50;Twint;OK;14
01.03.2020;1.60;Twint;OK;13
01.03.2020;1.70;Twint;OK;2
01.03.2020;1.75;Twint;OK;1
01.03.2020;1.80;Salt;OK;13
01.03.2020;1.80;Sunrise;OK;14
01.03.2020;1.80;Swisscom;OK;33
01.03.2020;1.80;Twint;OK;83
01.03.2020;2.00;Salt;OK;163
01.03.2020;2.00;Sunrise;OK;136
01.03.2020;2.00;Swisscom;OK;327
01.03.2020;2.00;Twint;OK;194
01.03.2020;2.20;Salt;OK;9
01.03.2020;2.20;Sunrise;OK;14
01.03.2020;2.20;Swisscom;OK;20
01.03.2020;2.20;Twint;OK;32
01.03.2020;2.30;Twint;OK;1
01.03.2020;2.40;Salt;OK;1
01.03.2020;2.40;Twint;OK;4
01.03.2020;2.50;Salt;OK;151
01.03.2020;2.50;Sunrise;OK;129
01.03.2020;2.50;Swisscom;OK;317
01.03.2020;2.50;Twint;OK;210
01.03.2020;2.60;Salt;OK;26
01.03.2020;2.60;Sunrise;OK;43
01.03.2020;2.60;Swisscom;OK;49
01.03.2020;2.60;Twint;OK;40
01.03.2020;2.70;Twint;OK;3
01.03.2020;2.80;Salt;OK;6
01.03.2020;2.80;Sunrise;OK;14
01.03.2020;2.80;Swisscom;OK;16
01.03.2020;2.80;Twint;OK;27
01.03.2020;2.90;Salt;OK;2
01.03.2020;2.90;Sunrise;OK;7
01.03.2020;2.90;Swisscom;OK;11
01.03.2020;2.90;Twint;OK;33
01.03.2020;3.00;Salt;Error;2
01.03.2020;3.00;Salt;OK;161
01.03.2020;3.00;Sunrise;OK;189
01.03.2020;3.00;Swisscom;Error;1
01.03.2020;3.00;Swisscom;OK;415
01.03.2020;3.00;Twint;OK;210
01.03.2020;3.10;Swisscom;OK;1
01.03.2020;3.10;Twint;OK;3
01.03.2020;3.20;Sunrise;OK;1
01.03.2020;3.20;Swisscom;OK;5
01.03.2020;3.20;Twint;OK;4
01.03.2020;3.30;Twint;OK;2
01.03.2020;3.40;Salt;OK;1
01.03.2020;3.40;Twint;OK;2
01.03.2020;3.50;Salt;OK;419
01.03.2020;3.50;Sunrise;Error;1
01.03.2020;3.50;Sunrise;OK;366
01.03.2020;3.50;Swisscom;Error;1
01.03.2020;3.50;Swisscom;OK;843
01.03.2020;3.50;Twint;OK;406
01.03.2020;3.60;Salt;Error;1
01.03.2020;3.60;Salt;OK;87
01.03.2020;3.60;Sunrise;OK;85
01.03.2020;3.60;Swisscom;OK;177
01.03.2020;3.60;Twint;OK;100
01.03.2020;3.68;Swisscom;OK;2
01.03.2020;3.90;Salt;OK;22
01.03.2020;3.90;Sunrise;OK;16
01.03.2020;3.90;Swisscom;OK;59
01.03.2020;3.90;Twint;OK;31
01.03.2020;4.00;Salt;OK;98
01.03.2020;4.00;Sunrise;Error;1
01.03.2020;4.00;Sunrise;OK;89
01.03.2020;4.00;Swisscom;Error;1
01.03.2020;4.00;Swisscom;OK;180
01.03.2020;4.00;Twint;OK;75
01.03.2020;4.10;Twint;OK;1
01.03.2020;4.20;Salt;OK;5
01.03.2020;4.20;Sunrise;OK;3
01.03.2020;4.20;Swisscom;OK;14
01.03.2020;4.20;Twint;OK;4
01.03.2020;4.50;Salt;OK;55
01.03.2020;4.50;Sunrise;OK;53
01.03.2020;4.50;Swisscom;OK;127
01.03.2020;4.50;Twint;OK;41
01.03.2020;5.00;Salt;OK;2
01.03.2020;5.00;Sunrise;OK;1
01.03.2020;5.00;Swisscom;OK;6
01.03.2020;5.00;Twint;OK;2
01.03.2020;5.30;Twint;OK;1
01.03.2020;5.40;Swisscom;OK;1
01.03.2020;5.40;Twint;OK;1
01.03.2020;5.50;Twint;OK;1
01.03.2020;5.70;Twint;OK;1
01.03.2020;6.00;Salt;OK;22
01.03.2020;6.00;Sunrise;OK;32
01.03.2020;6.00;Swisscom;OK;56
01.03.2020;6.00;Twint;OK;42
01.03.2020;6.50;Salt;OK;4
01.03.2020;6.50;Sunrise;OK;5
01.03.2020;6.50;Swisscom;OK;9
01.03.2020;6.50;Twint;OK;2
01.03.2020;6.90;Swisscom;OK;1
01.03.2020;7.00;Sunrise;OK;1
01.03.2020;7.00;Swisscom;OK;1
01.03.2020;7.00;Twint;OK;1
01.03.2020;8.00;Salt;OK;2
01.03.2020;8.00;Sunrise;OK;1
01.03.2020;8.20;Swisscom;OK;2
01.03.2020;8.60;Twint;OK;1
01.03.2020;9.00;Sunrise;OK;1
01.03.2020;9.00;Swisscom;OK;1
01.03.2020;10.50;Swisscom;OK;2
01.03.2020;16.50;Twint;OK;1
01.03.2020;18.00;Salt;OK;3
01.03.2020;18.00;Sunrise;OK;5
01.03.2020;18.00;Swisscom;OK;20
01.03.2020;18.00;Twint;OK;11
01.03.2020;19.00;Salt;OK;35
01.03.2020;19.00;Sunrise;OK;76
01.03.2020;19.00;Swisscom;OK;66
01.03.2020;19.00;Twint;OK;8
01.03.2020;40.00;Twint;OK;1
01.10.2019;\N;Salt;Error;166
01.10.2019;\N;Sunrise;Error;158
01.10.2019;\N;Swisscom;Error;369
01.10.2019;\N;Twint;Error;620
01.10.2019;0.05;Twint;OK;3
01.10.2019;0.20;Twint;OK;2
01.10.2019;0.50;Twint;OK;3
01.10.2019;0.60;Twint;OK;2
01.10.2019;0.70;Twint;OK;24
01.10.2019;0.80;Twint;OK;21
01.10.2019;0.90;Twint;OK;27
01.10.2019;1.00;Swisscom;OK;3
01.10.2019;1.00;Twint;OK;51
01.10.2019;1.10;Twint;OK;28
01.10.2019;1.15;Twint;OK;1
01.10.2019;1.20;Twint;OK;25
01.10.2019;1.30;Twint;OK;17
01.10.2019;1.40;Twint;OK;3
01.10.2019;1.50;Salt;OK;1
01.10.2019;1.50;Twint;OK;65
01.10.2019;1.55;Twint;OK;1
01.10.2019;1.60;Salt;OK;1
01.10.2019;1.60;Twint;OK;60
01.10.2019;1.70;Twint;OK;4
01.10.2019;1.80;Salt;OK;16
01.10.2019;1.80;Sunrise;OK;12
01.10.2019;1.80;Swisscom;OK;43
01.10.2019;1.80;Twint;OK;202
01.10.2019;1.90;Swisscom;OK;1
01.10.2019;1.90;Twint;OK;6
01.10.2019;2.00;Salt;OK;111
01.10.2019;2.00;Sunrise;OK;144
01.10.2019;2.00;Swisscom;OK;289
01.10.2019;2.00;Twint;OK;166
01.10.2019;2.10;Twint;OK;1
01.10.2019;2.20;Salt;OK;1
01.10.2019;2.20;Swisscom;OK;1
01.10.2019;2.20;Twint;OK;10
01.10.2019;2.30;Twint;OK;5
01.10.2019;2.40;Twint;OK;20
01.10.2019;2.50;Salt;OK;159
01.10.2019;2.50;Sunrise;OK;170
01.10.2019;2.50;Swisscom;OK;377
01.10.2019;2.50;Twint;OK;225
01.10.2019;2.60;Swisscom;OK;1
01.10.2019;2.60;Twint;OK;6
01.10.2019;2.70;Twint;OK;7
01.10.2019;2.80;Swisscom;OK;1
01.10.2019;2.80;Twint;OK;8
01.10.2019;2.90;Sunrise;OK;2
01.10.2019;2.90;Swisscom;OK;2
01.10.2019;2.90;Twint;OK;48
01.10.2019;3.00;Salt;OK;199
01.10.2019;3.00;Sunrise;OK;190
01.10.2019;3.00;Swisscom;OK;453
01.10.2019;3.00;Twint;OK;162
01.10.2019;3.20;Twint;OK;16
01.10.2019;3.30;Twint;OK;5
01.10.2019;3.40;Sunrise;OK;2
01.10.2019;3.40;Twint;OK;4
01.10.2019;3.50;Salt;OK;433
01.10.2019;3.50;Sunrise;OK;516
01.10.2019;3.50;Swisscom;OK;1082
01.10.2019;3.50;Twint;OK;327
01.10.2019;3.60;Twint;OK;1
01.10.2019;3.70;Twint;OK;1
01.10.2019;3.80;Twint;OK;2
01.10.2019;3.90;Twint;OK;2
01.10.2019;4.00;Salt;OK;71
01.10.2019;4.00;Sunrise;Error;1
01.10.2019;4.00;Sunrise;OK;101
01.10.2019;4.00;Swisscom;OK;195
01.10.2019;4.00;Twint;OK;64
01.10.2019;4.10;Twint;OK;1
01.10.2019;4.20;Twint;OK;1
01.10.2019;4.40;Twint;OK;2
01.10.2019;4.50;Salt;OK;68
01.10.2019;4.50;Sunrise;OK;64
01.10.2019;4.50;Swisscom;OK;114
01.10.2019;4.50;Twint;OK;25
01.10.2019;5.00;Salt;OK;16
01.10.2019;5.00;Sunrise;OK;16
01.10.2019;5.00;Swisscom;OK;28
01.10.2019;5.00;Twint;OK;10
01.10.2019;5.20;Twint;OK;1
01.10.2019;5.40;Sunrise;OK;2
01.10.2019;5.40;Twint;OK;3
01.10.2019;5.50;Twint;OK;3
01.10.2019;5.60;Twint;OK;1
01.10.2019;5.80;Twint;OK;4
01.10.2019;6.00;Salt;OK;1
01.10.2019;6.00;Sunrise;OK;7
01.10.2019;6.00;Swisscom;OK;22
01.10.2019;6.00;Twint;OK;7
01.10.2019;6.10;Twint;OK;1
01.10.2019;6.50;Salt;OK;1
01.10.2019;6.50;Sunrise;OK;2
01.10.2019;6.50;Twint;OK;3
01.10.2019;7.00;Salt;OK;1
01.10.2019;7.40;Twint;OK;2
01.10.2019;7.50;Swisscom;OK;1
01.10.2019;7.50;Twint;OK;1
01.10.2019;7.90;Twint;OK;2
01.10.2019;8.00;Swisscom;OK;2
01.10.2019;8.10;Twint;OK;1
01.10.2019;8.20;Salt;OK;1
01.10.2019;8.50;Salt;OK;1
01.10.2019;9.00;Twint;OK;2
01.10.2019;9.50;Twint;OK;1
01.10.2019;10.00;Swisscom;OK;2
01.10.2019;10.50;Swisscom;OK;3
01.10.2019;11.00;Swisscom;OK;1
01.10.2019;11.80;Twint;OK;1
01.10.2019;18.00;Salt;OK;4
01.10.2019;18.00;Sunrise;OK;9
01.10.2019;18.00;Swisscom;OK;15
01.10.2019;18.00;Twint;OK;2
01.10.2019;19.00;Salt;OK;29
01.10.2019;19.00;Sunrise;OK;52
01.10.2019;19.00;Swisscom;OK;41
01.10.2019;19.00;Twint;OK;1
01.10.2019;20.00;Twint;OK;24
01.10.2019;40.00;Twint;OK;33
01.11.2019;\N;Salt;Error;211
01.11.2019;\N;Sunrise;Error;195
01.11.2019;\N;Swisscom;Error;440
01.11.2019;\N;Twint;Error;865
01.11.2019;0.00;Salt;Error;1
01.11.2019;0.00;Twint;OK;6
01.11.2019;0.05;Twint;OK;2
01.11.2019;0.40;Twint;OK;1
01.11.2019;0.50;Twint;OK;4
01.11.2019;0.60;Twint;OK;4
01.11.2019;0.70;Twint;OK;18
01.11.2019;0.80;Twint;OK;21
01.11.2019;0.90;Swisscom;OK;1
01.11.2019;0.90;Twint;OK;17
01.11.2019;1.00;Salt;OK;5
01.11.2019;1.00;Sunrise;OK;9
01.11.2019;1.00;Swisscom;OK;7
01.11.2019;1.00;Twint;OK;40
01.11.2019;1.05;Twint;OK;1
01.11.2019;1.10;Sunrise;OK;2
01.11.2019;1.10;Twint;OK;12
01.11.2019;1.20;Twint;OK;5
01.11.2019;1.30;Twint;OK;7
01.11.2019;1.40;Twint;OK;26
01.11.2019;1.50;Twint;OK;43
01.11.2019;1.55;Twint;OK;1
01.11.2019;1.60;Twint;OK;58
01.11.2019;1.65;Twint;OK;2
01.11.2019;1.70;Twint;OK;6
01.11.2019;1.80;Salt;OK;12
01.11.2019;1.80;Sunrise;OK;7
01.11.2019;1.80;Swisscom;OK;49
01.11.2019;1.80;Twint;OK;221
01.11.2019;1.90;Twint;OK;3
01.11.2019;2.00;Salt;OK;147
01.11.2019;2.00;Sunrise;OK;131
01.11.2019;2.00;Swisscom;OK;285
01.11.2019;2.00;Twint;OK;219
01.11.2019;2.10;Twint;OK;1
01.11.2019;2.20;Salt;OK;3
01.11.2019;2.20;Sunrise;OK;5
01.11.2019;2.20;Swisscom;OK;3
01.11.2019;2.20;Twint;OK;20
01.11.2019;2.30;Twint;OK;2
01.11.2019;2.40;Sunrise;OK;1
01.11.2019;2.40;Swisscom;OK;1
01.11.2019;2.40;Twint;OK;15
01.11.2019;2.50;Salt;Error;1
01.11.2019;2.50;Salt;OK;180
01.11.2019;2.50;Sunrise;OK;164
01.11.2019;2.50;Swisscom;OK;368
01.11.2019;2.50;Twint;OK;302
01.11.2019;2.60;Salt;OK;11
01.11.2019;2.60;Sunrise;OK;5
01.11.2019;2.60;Swisscom;OK;13
01.11.2019;2.60;Twint;OK;10
01.11.2019;2.70;Twint;OK;11
01.11.2019;2.80;Twint;OK;7
01.11.2019;2.90;Salt;OK;4
01.11.2019;2.90;Swisscom;OK;7
01.11.2019;2.90;Twint;OK;62
01.11.2019;3.00;Salt;OK;171
01.11.2019;3.00;Sunrise;OK;219
01.11.2019;3.00;Swisscom;OK;389
01.11.2019;3.00;Twint;OK;212
01.11.2019;3.10;Swisscom;OK;2
01.11.2019;3.10;Twint;OK;3
01.11.2019;3.20;Salt;OK;2
01.11.2019;3.20;Sunrise;OK;4
01.11.2019;3.20;Swisscom;OK;1
01.11.2019;3.20;Twint;OK;9
01.11.2019;3.30;Twint;OK;2
01.11.2019;3.50;Salt;OK;460
01.11.2019;3.50;Sunrise;OK;512
01.11.2019;3.50;Swisscom;Error;1
01.11.2019;3.50;Swisscom;OK;1056
01.11.2019;3.50;Twint;OK;497
01.11.2019;3.58;Sunrise;OK;1
01.11.2019;3.60;Salt;OK;16
01.11.2019;3.60;Sunrise;OK;28
01.11.2019;3.60;Swisscom;OK;26
01.11.2019;3.60;Twint;OK;11
01.11.2019;3.70;Twint;OK;4
01.11.2019;3.80;Swisscom;OK;1
01.11.2019;3.80;Twint;OK;3
01.11.2019;3.90;Salt;OK;4
01.11.2019;3.90;Sunrise;OK;11
01.11.2019;3.90;Swisscom;OK;11
01.11.2019;3.90;Twint;OK;4
01.11.2019;4.00;Salt;OK;90
01.11.2019;4.00;Sunrise;OK;86
01.11.2019;4.00;Swisscom;OK;212
01.11.2019;4.00;Twint;OK;72
01.11.2019;4.10;Twint;OK;2
01.11.2019;4.20;Salt;OK;4
01.11.2019;4.20;Sunrise;OK;2
01.11.2019;4.20;Swisscom;OK;6
01.11.2019;4.50;Salt;OK;64
01.11.2019;4.50;Sunrise;OK;50
01.11.2019;4.50;Swisscom;OK;127
01.11.2019;4.50;Twint;OK;35
01.11.2019;4.70;Twint;OK;1
01.11.2019;5.00;Salt;OK;16
01.11.2019;5.00;Sunrise;OK;10
01.11.2019;5.00;Swisscom;OK;36
01.11.2019;5.00;Twint;OK;8
01.11.2019;5.20;Twint;OK;1
01.11.2019;5.30;Twint;OK;1
01.11.2019;5.40;Salt;OK;1
01.11.2019;5.40;Sunrise;OK;1
01.11.2019;5.40;Twint;OK;1
01.11.2019;5.50;Twint;OK;5
01.11.2019;5.60;Twint;OK;1
01.11.2019;5.70;Sunrise;OK;1
01.11.2019;5.80;Twint;OK;1
01.11.2019;6.00;Salt;OK;17
01.11.2019;6.00;Sunrise;OK;12
01.11.2019;6.00;Swisscom;OK;39
01.11.2019;6.00;Twint;OK;19
01.11.2019;6.30;Twint;OK;1
01.11.2019;6.50;Salt;OK;1
01.11.2019;6.50;Twint;OK;5
01.11.2019;6.60;Twint;OK;1
01.11.2019;6.90;Twint;OK;2
01.11.2019;7.00;Sunrise;OK;2
01.11.2019;7.00;Swisscom;OK;1
01.11.2019;7.00;Twint;OK;3
01.11.2019;7.50;Twint;OK;3
01.11.2019;7.60;Twint;OK;1
01.11.2019;7.80;Twint;OK;1
01.11.2019;8.00;Salt;OK;1
01.11.2019;8.00;Swisscom;OK;1
01.11.2019;8.50;Twint;OK;1
01.11.2019;8.60;Twint;OK;1
01.11.2019;8.80;Twint;OK;1
01.11.2019;9.00;Sunrise;OK;1
01.11.2019;9.00;Swisscom;OK;2
01.11.2019;9.50;Swisscom;OK;1
01.11.2019;9.50;Twint;OK;1
01.11.2019;10.00;Swisscom;OK;1
01.11.2019;10.50;Salt;OK;1
01.11.2019;10.50;Swisscom;OK;3
01.11.2019;11.40;Twint;OK;1
01.11.2019;11.50;Swisscom;OK;1
01.11.2019;11.50;Twint;OK;1
01.11.2019;12.50;Twint;OK;1
01.11.2019;14.30;Twint;OK;1
01.11.2019;18.00;Salt;OK;3
